year,state_from,state_population_same_one_year_plus,state_population_same_house_one_year,state_population_same_state_one_year,state_population_different_state_residence_one_year,state_to,migration,total_migration_population,pct_migrated
2015,Washington,7089143,5778806,1017221,230907,Utah,5827,293116,0.019879501630753693
2015,Washington,7089143,5778806,1017221,230907,Vermont,180,293116,6.140913494998567e-4
2015,Washington,7089143,5778806,1017221,230907,Virginia,5901,293116,0.020131961407770304
2015,Washington,7089143,5778806,1017221,230907,Washington,NA,293116,NA
2015,Washington,7089143,5778806,1017221,230907,West Virginia,1098,293116,0.003745957231949126
2015,Washington,7089143,5778806,1017221,230907,Wisconsin,2860,293116,0.009757229219831057
2015,Washington,7089143,5778806,1017221,230907,Wyoming,755,293116,0.0025757720492910656
2015,Washington,7089143,5778806,1017221,230907,Puerto Rico,683,293116,0.002330135509491123
2015,Washington,7089143,5778806,1017221,230907,U S Island Area,672,293116,0.002292607704799465
2015,Washington,7089143,5778806,1017221,230907,Foreign Country,60854,293116,0.2076106387914682
2015,West Virginia,1823753,1610407,167631,42078,Alabama,240,45715,0.005249917970031718
2015,West Virginia,1823753,1610407,167631,42078,Alaska,0,45715,0
2015,West Virginia,1823753,1610407,167631,42078,Arizona,0,45715,0
2015,West Virginia,1823753,1610407,167631,42078,Arkansas,7,45715,1.5312260745925846e-4
2015,West Virginia,1823753,1610407,167631,42078,California,875,45715,0.019140325932407307
2015,West Virginia,1823753,1610407,167631,42078,Colorado,491,45715,0.010740457180356556
2015,West Virginia,1823753,1610407,167631,42078,Connecticut,570,45715,0.01246855517882533
2015,West Virginia,1823753,1610407,167631,42078,Delaware,231,45715,0.0050530460461555285
2015,West Virginia,1823753,1610407,167631,42078,District of Columbia,460,45715,0.010062342775894127
2015,West Virginia,1823753,1610407,167631,42078,Florida,2867,45715,0.06271464508367057
2015,West Virginia,1823753,1610407,167631,42078,Georgia,777,45715,0.016996609427977687
2015,West Virginia,1823753,1610407,167631,42078,Hawaii,0,45715,0
2015,West Virginia,1823753,1610407,167631,42078,Idaho,45,45715,9.843596193809471e-4
2015,West Virginia,1823753,1610407,167631,42078,Illinois,349,45715,0.007634255714754457
2015,West Virginia,1823753,1610407,167631,42078,Indiana,747,45715,0.016340369681723723
2015,West Virginia,1823753,1610407,167631,42078,Iowa,8,45715,1.7499726566772394e-4
2015,West Virginia,1823753,1610407,167631,42078,Kansas,103,45715,0.002253089795471946
2015,West Virginia,1823753,1610407,167631,42078,Kentucky,1871,45715,0.04092748550803894
2015,West Virginia,1823753,1610407,167631,42078,Louisiana,0,45715,0
2015,West Virginia,1823753,1610407,167631,42078,Maine,156,45715,0.003412446680520617
2015,West Virginia,1823753,1610407,167631,42078,Maryland,5308,45715,0.11611068577053484
2015,West Virginia,1823753,1610407,167631,42078,Massachusetts,126,45715,0.002756206934266652
2015,West Virginia,1823753,1610407,167631,42078,Michigan,524,45715,0.011462320901235919
2015,West Virginia,1823753,1610407,167631,42078,Minnesota,371,45715,0.008115498195340697
2015,West Virginia,1823753,1610407,167631,42078,Mississippi,249,45715,0.005446789893907907
2015,West Virginia,1823753,1610407,167631,42078,Missouri,367,45715,0.008027999562506835
2015,West Virginia,1823753,1610407,167631,42078,Montana,0,45715,0
2015,West Virginia,1823753,1610407,167631,42078,Nebraska,0,45715,0
2015,West Virginia,1823753,1610407,167631,42078,Nevada,0,45715,0
2015,West Virginia,1823753,1610407,167631,42078,New Hampshire,0,45715,0
2015,West Virginia,1823753,1610407,167631,42078,New Jersey,221,45715,0.004834299464070874
2015,West Virginia,1823753,1610407,167631,42078,New Mexico,161,45715,0.0035218199715629445
2015,West Virginia,1823753,1610407,167631,42078,New York,285,45715,0.006234277589412665
2015,West Virginia,1823753,1610407,167631,42078,North Carolina,1846,45715,0.0403806190528273
2015,West Virginia,1823753,1610407,167631,42078,North Dakota,0,45715,0
2015,West Virginia,1823753,1610407,167631,42078,Ohio,6802,45715,0.14879142513398227
2015,West Virginia,1823753,1610407,167631,42078,Oklahoma,177,45715,0.003871814502898392
2015,West Virginia,1823753,1610407,167631,42078,Oregon,348,45715,0.0076123810565459915
2015,West Virginia,1823753,1610407,167631,42078,Pennsylvania,3925,45715,0.08585803346822705
2015,West Virginia,1823753,1610407,167631,42078,Rhode Island,123,45715,0.0026905829596412557
2015,West Virginia,1823753,1610407,167631,42078,South Carolina,1166,45715,0.025505851471070765
2015,West Virginia,1823753,1610407,167631,42078,South Dakota,0,45715,0
2015,West Virginia,1823753,1610407,167631,42078,Tennessee,968,45715,0.021174669145794595
2015,West Virginia,1823753,1610407,167631,42078,Texas,967,45715,0.02115279448758613
2015,West Virginia,1823753,1610407,167631,42078,Utah,483,45715,0.010565459914688833
2015,West Virginia,1823753,1610407,167631,42078,Vermont,147,45715,0.0032155747566444274
2015,West Virginia,1823753,1610407,167631,42078,Virginia,7400,45715,0.16187247074264466
2015,West Virginia,1823753,1610407,167631,42078,Washington,223,45715,0.004878048780487805
2015,West Virginia,1823753,1610407,167631,42078,West Virginia,NA,45715,NA
2015,West Virginia,1823753,1610407,167631,42078,Wisconsin,94,45715,0.0020562178715957564
2015,West Virginia,1823753,1610407,167631,42078,Wyoming,0,45715,0
2015,West Virginia,1823753,1610407,167631,42078,Puerto Rico,565,45715,0.012359181887783004
2015,West Virginia,1823753,1610407,167631,42078,U S Island Area,0,45715,0
2015,West Virginia,1823753,1610407,167631,42078,Foreign Country,3072,45715,0.067198950016406
2015,Wisconsin,5708201,4891636,690306,106511,Alabama,322,126259,0.0025503132449963962
2015,Wisconsin,5708201,4891636,690306,106511,Alaska,188,126259,0.0014890027641593867
2015,Wisconsin,5708201,4891636,690306,106511,Arizona,2540,126259,0.020117377771089587
2015,Wisconsin,5708201,4891636,690306,106511,Arkansas,289,126259,0.0022889457385216103
2015,Wisconsin,5708201,4891636,690306,106511,California,5230,126259,0.04142278966251911
2015,Wisconsin,5708201,4891636,690306,106511,Colorado,1568,126259,0.012418916671286799
2015,Wisconsin,5708201,4891636,690306,106511,Connecticut,1104,126259,0.00874393112570193
2015,Wisconsin,5708201,4891636,690306,106511,Delaware,88,126259,6.969800172660959e-4
2015,Wisconsin,5708201,4891636,690306,106511,District of Columbia,649,126259,0.005140227627337457
2015,Wisconsin,5708201,4891636,690306,106511,Florida,2589,126259,0.0205054689170673
2015,Wisconsin,5708201,4891636,690306,106511,Georgia,2202,126259,0.01744034088659026
2015,Wisconsin,5708201,4891636,690306,106511,Hawaii,384,126259,0.0030413673480702364
2015,Wisconsin,5708201,4891636,690306,106511,Idaho,302,126259,0.002391908695617738
2015,Wisconsin,5708201,4891636,690306,106511,Illinois,23233,126259,0.18401064478571824
2015,Wisconsin,5708201,4891636,690306,106511,Indiana,2266,126259,0.01794723544460197
2015,Wisconsin,5708201,4891636,690306,106511,Iowa,5822,126259,0.04611156432412739
2015,Wisconsin,5708201,4891636,690306,106511,Kansas,996,126259,0.007888546559057175
2015,Wisconsin,5708201,4891636,690306,106511,Kentucky,728,126259,0.005765925597383157
2015,Wisconsin,5708201,4891636,690306,106511,Louisiana,1015,126259,0.008039030880966901
2015,Wisconsin,5708201,4891636,690306,106511,Maine,46,126259,3.6433046357091376e-4
2015,Wisconsin,5708201,4891636,690306,106511,Maryland,895,126259,0.007088603584694953
2015,Wisconsin,5708201,4891636,690306,106511,Massachusetts,869,126259,0.006882677670502697
2015,Wisconsin,5708201,4891636,690306,106511,Michigan,4897,126259,0.03878535391536445
2015,Wisconsin,5708201,4891636,690306,106511,Minnesota,19812,126259,0.15691554661449877
2015,Wisconsin,5708201,4891636,690306,106511,Mississippi,684,126259,0.0054174355887501085
2015,Wisconsin,5708201,4891636,690306,106511,Missouri,1850,126259,0.01465242081752588
2015,Wisconsin,5708201,4891636,690306,106511,Montana,174,126259,0.001378119579594326
2015,Wisconsin,5708201,4891636,690306,106511,Nebraska,587,126259,0.004649173524263617
2015,Wisconsin,5708201,4891636,690306,106511,Nevada,692,126259,0.005480797408501572
2015,Wisconsin,5708201,4891636,690306,106511,New Hampshire,82,126259,6.494586524524984e-4
2015,Wisconsin,5708201,4891636,690306,106511,New Jersey,1142,126259,0.009044899769521381
2015,Wisconsin,5708201,4891636,690306,106511,New Mexico,187,126259,0.0014810825366904537
2015,Wisconsin,5708201,4891636,690306,106511,New York,2293,126259,0.01816108158626316
2015,Wisconsin,5708201,4891636,690306,106511,North Carolina,1525,126259,0.012078346890122684
2015,Wisconsin,5708201,4891636,690306,106511,North Dakota,561,126259,0.0044432476100713615
2015,Wisconsin,5708201,4891636,690306,106511,Ohio,1705,126259,0.013503987834530608
2015,Wisconsin,5708201,4891636,690306,106511,Oklahoma,1432,126259,0.011341765735511924
2015,Wisconsin,5708201,4891636,690306,106511,Oregon,1064,126259,0.008427122026944614
2015,Wisconsin,5708201,4891636,690306,106511,Pennsylvania,1660,126259,0.013147577598428627
2015,Wisconsin,5708201,4891636,690306,106511,Rhode Island,69,126259,5.464956953563706e-4
2015,Wisconsin,5708201,4891636,690306,106511,South Carolina,324,126259,0.0025661536999342623
2015,Wisconsin,5708201,4891636,690306,106511,South Dakota,243,126259,0.0019246152749506965
2015,Wisconsin,5708201,4891636,690306,106511,Tennessee,2261,126259,0.017907634307257305
2015,Wisconsin,5708201,4891636,690306,106511,Texas,4665,126259,0.036947861142572015
2015,Wisconsin,5708201,4891636,690306,106511,Utah,468,126259,0.0037066664554606006
2015,Wisconsin,5708201,4891636,690306,106511,Vermont,14,126259,1.108831845650607e-4
2015,Wisconsin,5708201,4891636,690306,106511,Virginia,2066,126259,0.01636318995081539
2015,Wisconsin,5708201,4891636,690306,106511,Washington,2129,126259,0.01686216428135816
2015,Wisconsin,5708201,4891636,690306,106511,West Virginia,8,126259,6.336181975146326e-5
2015,Wisconsin,5708201,4891636,690306,106511,Wisconsin,NA,126259,NA
2015,Wisconsin,5708201,4891636,690306,106511,Wyoming,592,126259,0.004688774661608282
2015,Wisconsin,5708201,4891636,690306,106511,Puerto Rico,295,126259,0.0023364671033352076
2015,Wisconsin,5708201,4891636,690306,106511,U S Island Area,163,126259,0.001290997077436064
2015,Wisconsin,5708201,4891636,690306,106511,Foreign Country,19290,126259,0.1527811878757158
2015,Wyoming,579102,474927,65384,35947,Alabama,253,38791,0.006522131422237117
2015,Wyoming,579102,474927,65384,35947,Alaska,263,38791,0.006779923178056766
2015,Wyoming,579102,474927,65384,35947,Arizona,1196,38791,0.030831893996030008
2015,Wyoming,579102,474927,65384,35947,Arkansas,197,38791,0.005078497589647083
2015,Wyoming,579102,474927,65384,35947,California,2350,38791,0.06058106261761749
2015,Wyoming,579102,474927,65384,35947,Colorado,9132,38791,0.23541543141450336
2015,Wyoming,579102,474927,65384,35947,Connecticut,271,38791,0.0069861565827124845
2015,Wyoming,579102,474927,65384,35947,Delaware,0,38791,0
2015,Wyoming,579102,474927,65384,35947,District of Columbia,29,38791,7.475960918769818e-4
2015,Wyoming,579102,474927,65384,35947,Florida,109,38791,0.002809930138434173
2015,Wyoming,579102,474927,65384,35947,Georgia,438,38791,0.011291278904900622
2015,Wyoming,579102,474927,65384,35947,Hawaii,80,38791,0.002062334046557191
2015,Wyoming,579102,474927,65384,35947,Idaho,1414,38791,0.03645175427289835
2015,Wyoming,579102,474927,65384,35947,Illinois,398,38791,0.010260111881622026
2015,Wyoming,579102,474927,65384,35947,Indiana,134,38791,0.003454409527983295
2015,Wyoming,579102,474927,65384,35947,Iowa,251,38791,0.006470573071073187
2015,Wyoming,579102,474927,65384,35947,Kansas,2,38791,5.155835116392978e-5
2015,Wyoming,579102,474927,65384,35947,Kentucky,204,38791,0.005258951818720837
2015,Wyoming,579102,474927,65384,35947,Louisiana,314,38791,0.008094661132736975
2015,Wyoming,579102,474927,65384,35947,Maine,790,38791,0.02036554870975226
2015,Wyoming,579102,474927,65384,35947,Maryland,10,38791,2.577917558196489e-4
2015,Wyoming,579102,474927,65384,35947,Massachusetts,0,38791,0
2015,Wyoming,579102,474927,65384,35947,Michigan,48,38791,0.0012374004279343148
2015,Wyoming,579102,474927,65384,35947,Minnesota,788,38791,0.020313990358588333
2015,Wyoming,579102,474927,65384,35947,Mississippi,0,38791,0
2015,Wyoming,579102,474927,65384,35947,Missouri,184,38791,0.004743368307081539
2015,Wyoming,579102,474927,65384,35947,Montana,993,38791,0.025598721352891134
2015,Wyoming,579102,474927,65384,35947,Nebraska,1742,38791,0.044907323863782836
2015,Wyoming,579102,474927,65384,35947,Nevada,1021,38791,0.02632053826918615
2015,Wyoming,579102,474927,65384,35947,New Hampshire,0,38791,0
2015,Wyoming,579102,474927,65384,35947,New Jersey,0,38791,0
2015,Wyoming,579102,474927,65384,35947,New Mexico,488,38791,0.012580237683998866
2015,Wyoming,579102,474927,65384,35947,New York,191,38791,0.004923822536155293
2015,Wyoming,579102,474927,65384,35947,North Carolina,44,38791,0.0011342837256064552
2015,Wyoming,579102,474927,65384,35947,North Dakota,501,38791,0.01291536696656441
2015,Wyoming,579102,474927,65384,35947,Ohio,162,38791,0.004176226444278312
2015,Wyoming,579102,474927,65384,35947,Oklahoma,130,38791,0.0033512928256554356
2015,Wyoming,579102,474927,65384,35947,Oregon,46,38791,0.0011858420767703849
2015,Wyoming,579102,474927,65384,35947,Pennsylvania,15,38791,3.8668763372947334e-4
2015,Wyoming,579102,474927,65384,35947,Rhode Island,6,38791,1.5467505349178935e-4
2015,Wyoming,579102,474927,65384,35947,South Carolina,27,38791,6.96037740713052e-4
2015,Wyoming,579102,474927,65384,35947,South Dakota,1233,38791,0.03178572349256271
2015,Wyoming,579102,474927,65384,35947,Tennessee,143,38791,0.003686422108220979
2015,Wyoming,579102,474927,65384,35947,Texas,4587,38791,0.11824907839447295
2015,Wyoming,579102,474927,65384,35947,Utah,3725,38791,0.0960274290428192
2015,Wyoming,579102,474927,65384,35947,Vermont,6,38791,1.5467505349178935e-4
2015,Wyoming,579102,474927,65384,35947,Virginia,564,38791,0.014539455028228197
2015,Wyoming,579102,474927,65384,35947,Washington,1051,38791,0.027093913536645097
2015,Wyoming,579102,474927,65384,35947,West Virginia,0,38791,0
2015,Wyoming,579102,474927,65384,35947,Wisconsin,417,38791,0.010749916217679359
2015,Wyoming,579102,474927,65384,35947,Wyoming,NA,38791,NA
2015,Wyoming,579102,474927,65384,35947,Puerto Rico,51,38791,0.0013147379546802093
2015,Wyoming,579102,474927,65384,35947,U S Island Area,0,38791,0
2015,Wyoming,579102,474927,65384,35947,Foreign Country,2793,38791,0.07200123740042794
2015,Puerto Rico,3443445,3193423,219833,24762,Alabama,246,30189,0.008148663420451157
2015,Puerto Rico,3443445,3193423,219833,24762,Alaska,36,30189,0.0011924873298221207
2015,Puerto Rico,3443445,3193423,219833,24762,Arizona,136,30189,0.0045049521348835666
2015,Puerto Rico,3443445,3193423,219833,24762,Arkansas,127,30189,0.0042068303024280366
2015,Puerto Rico,3443445,3193423,219833,24762,California,176,30189,0.0058299380569081455
2015,Puerto Rico,3443445,3193423,219833,24762,Colorado,60,30189,0.0019874788830368676
2015,Puerto Rico,3443445,3193423,219833,24762,Connecticut,404,30189,0.013382357812448243
2015,Puerto Rico,3443445,3193423,219833,24762,Delaware,0,30189,0
2015,Puerto Rico,3443445,3193423,219833,24762,District of Columbia,75,30189,0.0024843486037960847
2015,Puerto Rico,3443445,3193423,219833,24762,Florida,5515,30189,0.18268243399913875
2015,Puerto Rico,3443445,3193423,219833,24762,Georgia,1129,30189,0.03739772764914373
2015,Puerto Rico,3443445,3193423,219833,24762,Hawaii,0,30189,0
2015,Puerto Rico,3443445,3193423,219833,24762,Idaho,0,30189,0
2015,Puerto Rico,3443445,3193423,219833,24762,Illinois,113,30189,0.003743085229719434
2015,Puerto Rico,3443445,3193423,219833,24762,Indiana,52,30189,0.001722481698631952
2015,Puerto Rico,3443445,3193423,219833,24762,Iowa,151,30189,0.005001821855642784
2015,Puerto Rico,3443445,3193423,219833,24762,Kansas,0,30189,0
2015,Puerto Rico,3443445,3193423,219833,24762,Kentucky,47,30189,0.0015568584583788797
2015,Puerto Rico,3443445,3193423,219833,24762,Louisiana,0,30189,0
2015,Puerto Rico,3443445,3193423,219833,24762,Maine,0,30189,0
2015,Puerto Rico,3443445,3193423,219833,24762,Maryland,318,30189,0.010533638080095399
2015,Puerto Rico,3443445,3193423,219833,24762,Massachusetts,2503,30189,0.082910994070688
2015,Puerto Rico,3443445,3193423,219833,24762,Michigan,104,30189,0.003444963397263904
2015,Puerto Rico,3443445,3193423,219833,24762,Minnesota,0,30189,0
2015,Puerto Rico,3443445,3193423,219833,24762,Mississippi,0,30189,0
2015,Puerto Rico,3443445,3193423,219833,24762,Missouri,0,30189,0
2015,Puerto Rico,3443445,3193423,219833,24762,Montana,0,30189,0
2015,Puerto Rico,3443445,3193423,219833,24762,Nebraska,0,30189,0
2015,Puerto Rico,3443445,3193423,219833,24762,Nevada,0,30189,0
2015,Puerto Rico,3443445,3193423,219833,24762,New Hampshire,64,30189,0.0021199774752393256
2015,Puerto Rico,3443445,3193423,219833,24762,New Jersey,1826,30189,0.06048560734042201
2015,Puerto Rico,3443445,3193423,219833,24762,New Mexico,0,30189,0
2015,Puerto Rico,3443445,3193423,219833,24762,New York,5221,30189,0.1729437874722581
2015,Puerto Rico,3443445,3193423,219833,24762,North Carolina,518,30189,0.017158567690218292
2015,Puerto Rico,3443445,3193423,219833,24762,North Dakota,0,30189,0
